sensor_id,tipo_elem,osm_node,snap_dist_m,lat_sensor,lon_sensor,lat_nodo,lon_nodo,calidad
10031,URB,26209302,50.6,40.484712,-3.700187,40.485114,-3.700468,aceptable
10032,URB,26207032,135.8,40.479214,-3.693052,40.478804,-3.691539,aceptable
10033,URB,2531564996,19.1,40.481738,-3.693932,40.481571,-3.693986,bueno
10048,URB,706689952,7.3,40.450838,-3.681976,40.450772,-3.681967,bueno
10049,URB,706689952,5.7,40.450797,-3.681908,40.450772,-3.681967,bueno
10051,URB,13430533084,57.7,40.495838,-3.718206,40.495801,-3.718887,aceptable
10052,URB,1127671334,18.1,40.494673,-3.720387,40.49477,-3.72056,bueno
10053,URB,254461785,86.3,40.494998,-3.718497,40.494418,-3.717818,aceptable
10054,URB,255956990,108.1,40.49709,-3.719775,40.496133,-3.719553,aceptable
10055,URB,259007809,102.4,40.496863,-3.718747,40.496125,-3.719471,aceptable
10067,URB,1127671171,20.0,40.492745,-3.722638,40.492871,-3.72247,bueno
10068,URB,258594356,15.6,40.491239,-3.722689,40.491144,-3.722552,bueno
10069,URB,1127671114,20.7,40.490958,-3.724341,40.491139,-3.724403,bueno
10076,URB,102186298,27.1,40.451904,-3.672648,40.451806,-3.672941,bueno
10078,URB,102188256,114.2,40.452774,-3.674531,40.451757,-3.674719,aceptable
10079,URB,3632136760,77.0,40.450711,-3.674398,40.451391,-3.674574,aceptable
10094,URB,259615488,24.8,40.496543,-3.666969,40.496363,-3.666795,bueno
10097,URB,4640732583,4.7,40.463478,-3.707037,40.463476,-3.707093,bueno
10109,URB,290829705,32.0,40.484153,-3.663601,40.484172,-3.663224,bueno
10110,URB,1671943139,4.8,40.460315,-3.661352,40.460299,-3.6613,bueno
10111,URB,219514161,99.7,40.460447,-3.659375,40.461292,-3.658982,aceptable
10112,URB,1671943134,13.7,40.459658,-3.660825,40.459735,-3.660951,bueno
10113,URB,100963140,2.5,40.454849,-3.655564,40.454837,-3.655538,bueno
10114,URB,100963139,107.1,40.454798,-3.653966,40.454241,-3.654999,aceptable
10115,URB,100955663,15.9,40.45333,-3.654352,40.453453,-3.65445,bueno
10116,URB,100963138,10.4,40.453576,-3.654425,40.453505,-3.654346,bueno
10117,URB,3627672990,25.5,40.4508,-3.652378,40.451002,-3.652522,bueno
10118,URB,100963135,101.0,40.451484,-3.651321,40.451058,-3.652375,aceptable
10120,URB,100963134,20.3,40.450245,-3.651797,40.450096,-3.651657,bueno
10129,URB,100955665,15.3,40.451612,-3.652979,40.451735,-3.653062,bueno
10134,URB,2504331657,8.9,40.485088,-3.708668,40.485037,-3.708587,bueno
10153,URB,60107046,24.6,40.468782,-3.70777,40.468875,-3.707506,bueno
10154,URB,5633367011,57.2,40.468275,-3.708761,40.468122,-3.708115,aceptable
10155,URB,2904739381,33.0,40.466139,-3.708375,40.465876,-3.708193,bueno
10165,URB,5633301672,12.0,40.469608,-3.707247,40.469692,-3.707157,bueno
10166,URB,3414852037,11.0,40.470202,-3.703699,40.470125,-3.703618,bueno
10167,URB,31026406,44.1,40.471323,-3.668443,40.471267,-3.66896,bueno
10168,URB,25925644,61.7,40.461122,-3.662744,40.460669,-3.662322,aceptable
10171,M30,25925891,109.9,40.451549,-3.662715,40.450598,-3.662363,aceptable
10182,URB,26202187,51.1,40.478498,-3.708942,40.478506,-3.708338,aceptable
10184,URB,26202188,23.2,40.478588,-3.707908,40.478539,-3.708175,bueno
10186,URB,26202186,39.4,40.478415,-3.709093,40.478249,-3.709504,bueno
10187,URB,11458505067,26.9,40.479117,-3.705989,40.479045,-3.706292,bueno
10188,URB,254531925,32.0,40.498856,-3.669229,40.498601,-3.669054,bueno
10189,URB,4711987909,59.5,40.498426,-3.668002,40.498199,-3.668639,aceptable
10190,URB,4711987910,111.4,40.497296,-3.667807,40.498037,-3.668694,aceptable
10191,URB,4711987911,64.0,40.49761,-3.669393,40.498056,-3.668914,aceptable
10195,URB,150760685,20.2,40.450945,-3.711199,40.450913,-3.711434,bueno
10197,URB,77808964,49.5,40.49792,-3.688807,40.497624,-3.688371,bueno
10212,URB,1140217847,18.0,40.450072,-3.710346,40.449937,-3.710231,bueno
10218,URB,2436859030,5.9,40.455667,-3.705793,40.455621,-3.705828,bueno
10219,URB,98722371,2.0,40.454787,-3.706729,40.454804,-3.706737,bueno
10220,URB,1016578391,12.8,40.454706,-3.705579,40.454713,-3.70573,bueno
10221,URB,3674051429,43.6,40.455563,-3.706713,40.455754,-3.706263,bueno
10269,M30,25587659,19.3,40.484683,-3.697268,40.484855,-3.697238,bueno
10276,URB,25693447,3.6,40.478898,-3.725881,40.478915,-3.725844,bueno
10277,URB,41867713,11.0,40.478312,-3.72748,40.478365,-3.72759,bueno
10278,URB,262354965,11.6,40.479328,-3.725055,40.479231,-3.725103,bueno
10279,URB,262354699,15.3,40.479719,-3.724132,40.479721,-3.723952,bueno
10280,URB,31488957,8.1,40.48208,-3.717279,40.482031,-3.717208,bueno
10281,URB,25693479,53.4,40.483363,-3.71297,40.48329,-3.713594,aceptable
10291,URB,77932117,43.1,40.491165,-3.691147,40.491391,-3.69156,bueno
10292,URB,79298873,16.2,40.490629,-3.692056,40.490633,-3.692248,bueno
10293,URB,79298873,17.2,40.490478,-3.692244,40.490633,-3.692248,bueno
10294,URB,4498204035,24.0,40.490562,-3.693443,40.490411,-3.693645,bueno
10295,URB,2485082425,3.7,40.485729,-3.709291,40.48571,-3.709256,bueno
10296,URB,240000436,24.0,40.48518,-3.710114,40.485189,-3.70983,bueno
10297,M30,1775159838,39.5,40.460192,-3.665377,40.459957,-3.665027,bueno
10298,URB,100954677,23.3,40.462782,-3.664836,40.462595,-3.664711,bueno
10309,URB,1127671267,18.3,40.492488,-3.724542,40.492571,-3.724729,bueno
10310,URB,1127671337,37.5,40.492347,-3.725465,40.49258,-3.725145,bueno
10311,URB,1127671072,14.6,40.49209,-3.725649,40.492003,-3.725779,bueno
10312,URB,1127671114,48.0,40.491409,-3.724846,40.491139,-3.724403,bueno
10313,URB,1127671072,29.3,40.491832,-3.726042,40.492003,-3.725779,bueno
10314,URB,1127671152,58.5,40.491234,-3.726719,40.490958,-3.727308,aceptable
10315,URB,1127671152,48.4,40.490753,-3.727813,40.490958,-3.727308,bueno
10316,URB,1127671023,90.3,40.491655,-3.728296,40.49219,-3.729098,aceptable
10317,URB,1127671280,41.6,40.493533,-3.727278,40.49376,-3.726887,bueno
10318,URB,1127671247,22.9,40.493702,-3.726418,40.493863,-3.726588,bueno
10319,URB,1127671186,67.0,40.493355,-3.725759,40.492939,-3.725186,aceptable
10320,URB,12466682998,33.1,40.494395,-3.72622,40.494193,-3.726507,bueno
10321,URB,12466682998,29.6,40.494237,-3.726162,40.494193,-3.726507,bueno
10322,URB,1127671351,41.6,40.494573,-3.725065,40.494815,-3.725441,bueno
10323,URB,1127671069,23.9,40.494811,-3.72585,40.494954,-3.72564,bueno
10324,URB,1127671069,89.1,40.495583,-3.724987,40.494954,-3.72564,aceptable
10325,URB,1127671281,101.4,40.495996,-3.724372,40.496672,-3.723568,aceptable
10326,URB,1127671239,56.8,40.495956,-3.722455,40.495627,-3.721941,aceptable
10327,URB,1127671281,93.4,40.497293,-3.722825,40.496672,-3.723568,aceptable
10328,URB,1127671334,36.1,40.494953,-3.720913,40.49477,-3.72056,bueno
10329,URB,1127671228,89.3,40.49441,-3.72318,40.493778,-3.723831,aceptable
10330,URB,1127671228,25.0,40.493625,-3.724047,40.493778,-3.723831,bueno
10331,URB,1127671290,25.3,40.493127,-3.724498,40.492971,-3.724715,bueno
10347,URB,285886244,32.6,40.463458,-3.654406,40.463432,-3.65479,bueno
10404,URB,1127670951,28.2,40.489535,-3.72942,40.489354,-3.729654,bueno
10405,URB,1127670951,28.3,40.489528,-3.729899,40.489354,-3.729654,bueno
10406,URB,1127671134,56.0,40.488766,-3.728802,40.488438,-3.728299,aceptable
10410,URB,98999477,28.9,40.453757,-3.684172,40.453975,-3.683986,bueno
10435,URB,253116133,94.1,40.455197,-3.657758,40.454702,-3.65866,aceptable
10436,URB,253116027,20.4,40.454005,-3.659995,40.454104,-3.659792,bueno
10437,URB,253115966,38.4,40.452512,-3.660508,40.452177,-3.660614,bueno
10438,URB,320597451,54.4,40.451562,-3.660125,40.451856,-3.660639,aceptable
10439,URB,254356624,58.3,40.451404,-3.658217,40.451707,-3.657655,aceptable
10440,URB,13725872694,13.7,40.450373,-3.658467,40.4503,-3.658335,bueno
10444,URB,81468695,37.9,40.456581,-3.692233,40.456241,-3.692267,bueno
10456,URB,283598324,21.8,40.493291,-3.650999,40.493118,-3.65112,bueno
10458,URB,272110776,11.8,40.490743,-3.653759,40.490801,-3.653642,bueno
10459,URB,262567314,32.6,40.490008,-3.658179,40.489815,-3.65789,bueno
10460,URB,300022779,8.1,40.49197,-3.661664,40.491922,-3.661592,bueno
10461,URB,221336351,103.6,40.490609,-3.661844,40.491262,-3.660971,aceptable
10462,URB,221336348,77.7,40.492218,-3.659842,40.491689,-3.660445,aceptable
10463,URB,264595984,42.5,40.48419,-3.698619,40.484005,-3.699058,bueno
10470,URB,98983153,13.3,40.455956,-3.686911,40.455871,-3.687022,bueno
10640,URB,258369500,27.3,40.485679,-3.717686,40.485694,-3.718007,bueno
10641,URB,258369399,23.1,40.486804,-3.71772,40.486804,-3.717992,bueno
10642,URB,254462151,57.1,40.486649,-3.715872,40.486748,-3.716534,aceptable
10643,URB,2703923268,75.0,40.487524,-3.716551,40.486851,-3.716613,aceptable
10644,URB,258368185,51.2,40.488288,-3.717391,40.488356,-3.71799,aceptable
10663,URB,1696037374,13.5,40.489627,-3.716267,40.489749,-3.716254,bueno
10664,URB,3985023381,67.0,40.49096,-3.71492,40.490823,-3.715692,aceptable
10665,URB,258367947,27.0,40.490556,-3.717653,40.490561,-3.717972,bueno
10666,URB,13430365033,81.4,40.49492,-3.718522,40.494374,-3.71788,aceptable
10667,URB,254495622,23.3,40.494607,-3.717117,40.494683,-3.71686,bueno
10668,URB,254495746,120.4,40.493458,-3.716938,40.49435,-3.717744,aceptable
5497,URB,98999835,31.3,40.45114,-3.684622,40.451247,-3.684964,bueno
5559,URB,98964423,42.9,40.458504,-3.679972,40.45853,-3.680479,bueno
5560,URB,2494930275,52.2,40.458616,-3.674956,40.458577,-3.674341,aceptable
5584,URB,320703120,21.0,40.458456,-3.675984,40.458464,-3.675735,bueno
5652,URB,81466854,49.2,40.455928,-3.694683,40.456367,-3.694615,bueno
6048,URB,100963144,20.1,40.456026,-3.656131,40.455893,-3.656292,bueno
6630,URB,299507013,25.6,40.49024,-3.651112,40.490139,-3.651384,bueno
10737,URB,253115710,6.4,40.462006,-3.65864,40.461977,-3.658705,bueno
10738,URB,219514161,103.5,40.460403,-3.659341,40.461292,-3.658982,aceptable
10739,URB,3216358575,9.3,40.475419,-3.667396,40.475363,-3.667314,bueno
10740,URB,3216358575,10.1,40.475295,-3.667393,40.475363,-3.667314,bueno
10741,URB,25933302,15.8,40.467771,-3.65345,40.467858,-3.653302,bueno
10742,URB,221342520,30.5,40.474382,-3.664039,40.474112,-3.663976,bueno
10743,URB,221342520,3.6,40.474079,-3.663982,40.474112,-3.663976,bueno
10744,URB,254996924,6.8,40.470745,-3.65085,40.470759,-3.650771,bueno
10745,URB,355164178,54.6,40.4689,-3.65233,40.469285,-3.65193,aceptable
10746,URB,1492770599,6.4,40.473345,-3.663365,40.4734,-3.663389,bueno
10747,URB,1492770597,12.8,40.47311,-3.662889,40.473196,-3.66299,bueno
10753,URB,254358926,15.2,40.471313,-3.659671,40.471397,-3.659812,bueno
10759,URB,254996525,81.3,40.471332,-3.656333,40.471554,-3.655416,aceptable
10769,URB,313186178,11.6,40.498037,-3.655128,40.497941,-3.655074,bueno
10770,URB,299507647,37.1,40.494877,-3.665832,40.494647,-3.665515,bueno
10771,URB,7053000507,29.1,40.493814,-3.664193,40.493552,-3.664205,bueno
10772,URB,283576938,24.2,40.486802,-3.650347,40.48677,-3.650064,bueno
10773,URB,277968725,11.0,40.487476,-3.652793,40.487397,-3.652717,bueno
10809,URB,414253838,49.9,40.467826,-3.690572,40.468203,-3.690253,bueno
10813,URB,3331083597,24.0,40.472008,-3.700839,40.47191,-3.701092,bueno
10824,URB,254354356,26.2,40.450697,-3.65891,40.450514,-3.658714,bueno
10843,URB,355164160,18.7,40.467402,-3.65003,40.46757,-3.650055,bueno
10846,URB,355164241,28.0,40.466917,-3.653369,40.46667,-3.653302,bueno
10862,URB,3556619147,23.6,40.494652,-3.666773,40.494774,-3.666545,bueno
10879,URB,25920642,26.4,40.481123,-3.715968,40.481139,-3.715657,bueno
10880,URB,25920643,35.0,40.479982,-3.715692,40.479696,-3.715518,bueno
10881,URB,25920835,35.9,40.480151,-3.717061,40.480013,-3.717444,bueno
10882,URB,25920642,19.9,40.481019,-3.715831,40.481139,-3.715657,bueno
10886,URB,1846286778,16.0,40.481157,-3.717525,40.481233,-3.717364,bueno
10887,URB,31488955,14.5,40.481216,-3.716661,40.481123,-3.71654,bueno
11027,URB,31488955,35.3,40.480856,-3.716314,40.481123,-3.71654,bueno
11032,URB,51418379,21.1,40.465807,-3.719201,40.46598,-3.719302,bueno
11033,URB,150866098,4.4,40.473821,-3.720752,40.473818,-3.7207,bueno
11034,URB,102320031,16.2,40.473572,-3.67882,40.473518,-3.678642,bueno
11035,URB,2315931960,10.5,40.469354,-3.676444,40.469304,-3.67655,bueno
11036,URB,102294578,10.1,40.472209,-3.675902,40.472275,-3.67582,bueno
11055,URB,254995414,48.2,40.476085,-3.654732,40.475926,-3.654201,bueno
11056,URB,253075456,109.0,40.477654,-3.653592,40.476807,-3.654239,aceptable
11057,URB,254967982,22.8,40.476627,-3.653543,40.476675,-3.653805,bueno
11058,URB,3462583122,128.4,40.47804,-3.653103,40.477081,-3.652257,aceptable
11060,URB,2422171924,19.4,40.456032,-3.653419,40.456182,-3.653536,bueno
11061,URB,282266619,30.5,40.454071,-3.651609,40.453896,-3.651331,bueno
11062,URB,224164928,90.0,40.454205,-3.653015,40.454683,-3.652156,aceptable
11063,URB,224163786,68.9,40.455109,-3.651409,40.454492,-3.65133,aceptable
11064,URB,282266420,23.7,40.453526,-3.65118,40.453719,-3.651299,bueno
11065,URB,224130128,22.6,40.452618,-3.650502,40.452805,-3.650607,bueno
11066,URB,219499389,15.5,40.45215,-3.65011,40.452028,-3.650019,bueno
11079,URB,10822977296,19.8,40.452566,-3.698902,40.452576,-3.699135,bueno
6050,URB,100955667,25.6,40.45025,-3.65191,40.450042,-3.651779,bueno
11031,URB,240000436,15.9,40.485267,-3.709672,40.485189,-3.70983,bueno
11082,URB,2282176934,24.6,40.4534,-3.699217,40.453181,-3.699261,bueno
11083,URB,2533387849,12.3,40.452835,-3.698729,40.452725,-3.698732,bueno
11085,URB,81473206,12.2,40.452502,-3.697934,40.452506,-3.698078,bueno
11094,URB,98766712,2.8,40.453061,-3.694904,40.453062,-3.694937,bueno
11095,URB,2614536108,50.9,40.483829,-3.706636,40.484067,-3.707149,aceptable
11096,URB,25920269,43.9,40.484669,-3.707947,40.48448,-3.707492,bueno
11097,URB,258369505,89.8,40.485512,-3.723767,40.485526,-3.722706,aceptable
11098,URB,258369504,74.7,40.485574,-3.721801,40.485586,-3.720918,aceptable
11099,URB,258585930,19.6,40.486116,-3.722706,40.486292,-3.722691,bueno
11100,URB,258584632,9.6,40.484809,-3.722719,40.484893,-3.722691,bueno
11101,URB,258584711,11.9,40.484785,-3.722662,40.48468,-3.722691,bueno
11102,URB,258584711,56.9,40.484477,-3.723308,40.48468,-3.722691,aceptable
11103,URB,258613455,8.4,40.483719,-3.721853,40.483679,-3.721768,bueno
11104,URB,258585377,50.6,40.483272,-3.722499,40.482817,-3.722485,aceptable
11125,URB,221336348,78.5,40.492196,-3.659798,40.491689,-3.660445,aceptable
11126,URB,283592835,11.1,40.49079,-3.659537,40.490885,-3.659581,bueno
11127,URB,262567314,33.0,40.489961,-3.65823,40.489815,-3.65789,bueno
11136,URB,269971034,20.7,40.480138,-3.671235,40.480309,-3.671334,bueno
11137,URB,219511385,9.0,40.457126,-3.650533,40.457191,-3.65047,bueno
11138,URB,282267191,17.0,40.457131,-3.65162,40.457126,-3.651419,bueno
11151,URB,277967715,51.9,40.488022,-3.654757,40.488096,-3.655362,aceptable
11152,URB,283592835,29.3,40.490621,-3.659575,40.490885,-3.659581,bueno
11159,URB,313186178,31.1,40.4978,-3.654756,40.497941,-3.655074,bueno
11160,URB,262567344,63.8,40.493392,-3.658192,40.492978,-3.658714,aceptable
11165,URB,272110778,38.5,40.487448,-3.652206,40.487581,-3.652626,bueno
11166,URB,283576938,51.2,40.48673,-3.650667,40.48677,-3.650064,aceptable
11243,URB,344862963,54.7,40.473591,-3.728741,40.473142,-3.728477,aceptable
11261,URB,11853872007,16.5,40.484351,-3.711646,40.484236,-3.711522,bueno
11262,URB,12008953591,11.3,40.474301,-3.729134,40.474402,-3.729143,bueno
11263,URB,12008953591,47.0,40.474012,-3.728931,40.474402,-3.729143,bueno
11264,URB,344862963,20.6,40.473318,-3.728553,40.473142,-3.728477,bueno
11282,URB,102505414,45.7,40.460437,-3.669594,40.460822,-3.669785,bueno
11283,URB,102508729,60.5,40.460983,-3.673503,40.461464,-3.67317,aceptable
