id,tipo_elem,nombre,longitud,latitud,osm_node,snap_dist_m,snap_calidad
7114,URB,Lope de Haro E-O (Giro Izqda)(Berruguete-Francos Rodriguez),-3.70432933814207,40.45668758687375,93862636,25.95484179281239,bueno
7115,URB,Bravo Murillo S-N(Giro a Avila) - Navarra-Castilla,-3.70309253891441,40.45318332817785,26412911,36.64464608545641,bueno
7128,M30,PM33222,-3.67255187518336,40.48398749645845,21473805,4.078698930103386,bueno
7129,M30,PM43222,-3.67249959357655,40.48418132016057,21473805,18.09919820549022,bueno
7130,M30,PM13212,-3.67509043283264,40.48354258571388,13330223616,24.23483465541297,bueno
7141,URB,(TACTICO) PUENTECESURES S-N,-3.69668824484839,40.47933018546745,26205117,26.09926704171496,bueno
7142,URB,(TACTICO) MONFORTE DE LEMOS E-O GIRO,-3.69636838177049,40.47960415179342,26205117,25.42799796052822,bueno
9841,URB,Valle de Mena S-E - Acc.Ramon Castroviejo-Gta.Isaac RabÃ­n,-3.72741223289441,40.47248361454783,290093104,65.35368077495725,aceptable
9842,URB,Nueva Zelanda S-N - Isla Cristina-Gta.Isaac RabÃ­n,-3.72778303343639,40.47168378480568,150878485,69.21294902987411,aceptable
9844,URB,Av. Gran VÃ­a de Hortaleza - Gran VÃ­a de Hortaleza-Av. San Luis,-3.6575888821859,40.46977801852482,1137332566,69.76422764310841,aceptable
9845,URB,Av. San Luis - Julio DÃ¡nvila-Ctra. Acceso EstaciÃ³n de Hortaleza,-3.65964517838053,40.47134264279819,254358926,15.347916049935757,bueno
9846,URB,Ctra. Acceso EstaciÃ³n de Hortaleza - Virgen del Carmen-Av. San Luis,-3.65692996383144,40.47233189685072,254996321,48.033569265943285,bueno
9875,URB,Niceto AlcalÃ¡ Zamora - Maria Tudor - Isabel de Valois,-3.65517361981495,40.49799379510309,313186178,10.265656625216268,bueno
9882,URB,RIBADAVIA N-S(COLEGIO GARCIA LORCA-SINESIO DELGADO),-3.7044094134477,40.472848938173,26233682,40.75547514240758,bueno
9883,URB,Monforte de Lemos E-O(Puerto Maspalomas-Cno. Ganapanes),-3.71544564951726,40.47711093843716,11664930751,37.46791822599486,bueno
9884,URB,Monforte de Lemos O-E(Candido Mateos-Cno. Ganapanes),-3.71721218434999,40.47658507742857,26231279,85.6735473488303,aceptable
9886,URB,Camino Ganapanes N-S (Ramon Castroviejo-Morforte de Lemos),-3.71637317866411,40.47797535571299,11664930748,27.55335728455344,bueno
9887,URB,Camino Ganapanes S-N (La baneza-Monforte de Lemos),-3.71596302632576,40.47609488917556,26231297,32.94739921692066,bueno
9896,URB,Av. Burgos N-S(Pastora Imperio- Av. San Luis),-3.67581462553734,40.48187751721171,102332159,91.02467022258327,aceptable
9897,URB,Av. San Luis E-O (Pastora Imperio-Av. Burgos),-3.67472106551852,40.48066410782943,102332163,11.80055278066046,bueno
9898,URB,Valle de Mena O-E (Antonio Machado-Valderodrigo),-3.71866126037451,40.47074347819724,344864101,23.778568357001284,bueno
9899,URB,Valle de Mena E-O(Lateral)(Cno. Ganapanes-Buitrago de Lozoya),-3.71616317789829,40.47030140226586,353230277,64.00010166313321,aceptable
9900,URB,Valle de Mena E-O(Central)(Cno. Ganapanes-Buitrago de Lozoya),-3.71623479897292,40.47020417824083,353230277,58.583867026300496,aceptable
9903,URB,Camino ganapanes N-S (La baneza - Chantada),-3.715330195656,40.47397780504877,2008332020,92.80592126569722,aceptable
9904,URB,Camino Ganapanes S-N (Becerrea-Chantada),-3.7148683879311,40.47245848300513,2008329574,20.877637536948654,bueno
9905,URB,Chantada O-E (Candido Mateos-Camino Ganapanes),-3.71639417437419,40.4731328694506,150866083,24.337289748241172,bueno
9906,URB,Chantada E-O (Sarria - Camino Ganapanes),-3.71395280851083,40.47328388602115,50040824,12.553539545565258,bueno
9908,URB,AV.COMPLUTENSE S-N (CIEMAT -AV.MIRAFLORES),-3.72928064894115,40.45543943488531,51414391,75.601347815765,aceptable
9910,URB,Isla Malaita N-S (Joaquin Lorenzo-Valle de Mena),-3.7225128940807,40.47262383070233,150865964,13.676587248458674,bueno
9911,URB,Juan Andres S-N (Magdalena Diaz - Valle de Mena),-3.72301442621484,40.47109598513229,150866232,7.484365445183286,bueno
9912,URB,Valle de Mena E-O (Cesar Mnrique-Isla Malaita),-3.72132575854847,40.47151839001286,344863154,88.26323391149023,aceptable
9913,URB,Valle de Mena O-E (Isaac Rabin-Juan Andres),-3.72420266756799,40.47217413508146,344863140,93.61839572912183,aceptable
9915,URB,SINESIO DELGADO E-O (SALIDA TUNEL-HOSPITAL CARLOS III),-3.69612076971783,40.47479150961682,26261947,157.71443773581007,aceptable
9916,URB,SINESIO DELGADO O-E (HOSPITAL CARLOS III-ENTRADA TUNEL),-3.69613251564017,40.47473192864145,26261947,152.41887348841416,aceptable
9918,URB,SINESIO DELGADO O-E(FINISTERRE-HOSPITAL CARLOS III),-3.69872557460122,40.4747342717625,26204788,20.616845056342363,bueno
9919,URB,SINESIO DELGADO E-O(HOSPITAL CARLOS III-FINISTERRE),-3.69856871015637,40.47477343568283,26204788,28.874912055571777,bueno
9925,URB,Av. Burgos S-N (Av. Burgos - Av. san Luis),-3.67569659053621,40.48002372890596,102329292,4.7468998468856105,bueno
9926,URB,AV. PARANINFO N-S (JUAN DEL ROSAL - FACULTAD DE DERECHO),-3.72926375075555,40.45021959353026,293396588,34.36870802798282,bueno
9929,URB,SINESIO DELGADO S-N( AV.MIRAFLORES -MADRIGAL),-3.72818504577005,40.46023998213143,2480996607,48.339551313737495,bueno
9930,URB,AV.MIRAFLORES S-N(AV.COMPLUTENSE -SINESIO DELGADO),-3.72944257531727,40.45868746012345,32100092,54.88517962308634,aceptable
9931,URB,SINESIO DELGADO N-S(MADRIGAL -AV.MIRAFLORES),-3.72823685569842,40.46030119692283,2480996607,42.25887916554669,bueno
9932,URB,AV.MIRAFLORES N-S(GTA. MIRAFLORES-DEHESA DE LA VILLA),-3.72959213188635,40.45865899425903,32100092,56.83194198291924,aceptable
9960,URB,(TACTICO) VALLS FERRERA N-S,-3.71527260202389,40.45422207234051,150760768,23.70911817373032,bueno
9973,URB,LA CABRERA O-E,-3.71560692120201,40.47139459685277,2008329575,79.64003563932576,aceptable
9974,URB,CAMINO GANAPANES N-S,-3.71496176775233,40.47243358462904,2008329574,28.76844620799201,bueno
9975,URB,CAMINO GANAPANES S-N,-3.71451749597152,40.47048881329749,2008329631,3.5486872094018103,bueno
9976,URB,BECERREA E-O,-3.71362548371486,40.47133778981345,26235008,66.16433428474392,aceptable
9991,URB,"Poeta Joan Maragall, 55  - Rosario Pino -Estebanez Calderon",-3.69164082396732,40.46280776038623,81468686,78.56665625278168,aceptable
10012,URB,(TACTICO) Salida Clinica Lopez Ibor,-3.72434153894374,40.46796091835618,4777894121,13.404991347479678,bueno
10027,URB,AV. CARDENAL HERRERA ORIA 83 O-E(PEÃA DEL OSO-CTRA. DE COLMENAR),-3.69944022383901,40.48969688902478,2590772500,25.66154560702281,bueno
10028,URB,MONASTERIO HUELGAS N-S(MONASTERIO EL PAULAR-COSTA BRAVA),-3.70866363849248,40.4991320806893,3430519979,7.886996042956276,bueno
10029,URB,COSTA BRAVA O-E(MARBELLA-MONASTERIO HUELGAS),-3.70933357475668,40.49823716114425,254463575,81.2206165768212,aceptable
10030,URB,(TACTICA)MONASTERIO HUELGAS N-S(MONASTERIO EL PAULAR-COSTA BRAVA),-3.7085677558967,40.49875751857171,254463575,21.777083397337226,bueno
10031,URB,NarcÃ­s Monturiol N-S - Sangenjo-Av. IlustraciÃ³n,-3.70018697797008,40.48471241444229,26209302,50.62840857658712,aceptable
10032,URB,MONFORTE DE LEMOS O-E (PUENTECESURES - PEDRO RICO),-3.69305151728596,40.47921406614484,26207032,135.79557142504348,aceptable
10033,URB,(TACTICO) JULIO PALACIOS N-S (ARZOBISPO MORCILLO-PEDRO RICO),-3.69393227665015,40.48173793693353,2531564996,19.116604691195626,bueno
10048,URB,Serrano 191 N-S - Turia - Cidacos,-3.68197641170015,40.4508379267967,706689952,7.342548200497498,bueno
10049,URB,Serrano 206 S-N - Cinca - Turia,-3.68190782898808,40.4507970049718,706689952,5.696048888129435,bueno
10051,URB,COSTA BRAVA E-O(MORALZARZAL-MONASTERIO SILOS),-3.71820573950966,40.49583800135509,13430533084,57.71940588086317,aceptable
10052,URB,ARROYO DEL MONTE S-N(SENDA INFANTE-AV. VENTISQUERO CONDESA),-3.72038724867384,40.49467319039592,1127671334,18.13875137449926,bueno
10053,URB,AV. VENTISQUERO CONDESA E-O(COLLADO TIROBARRA-COSTA BRAVA),-3.71849656054991,40.49499751164149,254461785,86.26292045520441,aceptable
10054,URB,ACCESO M-40 N-S(ENTRADA PZA. TORCUATO FERNANDEZ MIRANDA),-3.71977460363857,40.49708973371344,255956990,108.07341514962042,aceptable
10055,URB,MONASTERIO SILOS N-S(CTRA. FUENCARRAL EL PARDO-ACCESO M-40),-3.71874684442404,40.49686286246736,259007809,102.40403126119351,aceptable
10067,URB,ARROYO DEL MONTE N-S(PL.TORCUATO FERNANDEZ MIRANDA-SENDA INFANTE),-3.72263826715617,40.49274458550892,1127671171,20.01283717275144,bueno
10068,URB,SENDA INFANTE E-O(COLLADO MARCHIVA-GTA. OLGA RAMOS),-3.72268919066697,40.49123855246641,258594356,15.635513253170492,bueno
10069,URB,ARROYO DEL MONTE S-N(SENDA INFANTE-PL. TORCUATO FERNANDEZ MIRANDA),-3.72434065522595,40.49095832776141,1127671114,20.74430216080146,bueno
10076,URB,RamÃ³n y Cajal E-O - Pardo BazÃ¡n-Pl.Virgen Guadalupana,-3.67264777600102,40.45190416644114,102186298,27.13685321518453,bueno
10078,URB,Puerto Rico N-S - Uruguay -Pl. Virgen Guadalupana,-3.67453073490926,40.45277397565359,102188256,114.20138260970538,aceptable
10079,URB,Marcenado S-N - San Ernesto -Pl.Virgen Guadalupana,-3.67439817367309,40.45071109331639,3632136760,77.02377344949417,aceptable
10094,URB,Quintanavides - Via Servicio A1 - Foresta,-3.6669690787713,40.49654261517392,259615488,24.806600878443295,bueno
10097,URB,PSO. DIRECCION S-N (OFELIA NIETO-CARMEN PORTONES),-3.70703684796817,40.46347780330088,4640732583,4.7218402818673475,bueno
10109,URB,Salida a M-11 E-O  - (Dulce ChacÃ³n-M-11),-3.66360139279992,40.4841533795685,290829705,32.00759837827065,bueno
10110,URB,Arturo Soria - Navarro Amandi - Emilio Rubin,-3.66135203497327,40.46031502385569,1671943139,4.7811169875964845,bueno
10111,URB,Lopez de Hoyos - Arturo Soria - Asura,-3.65937503288154,40.4604472132992,219514161,99.69031990394954,aceptable
10112,URB,Arturo Soria - Pablo Vidal - Vicente Muzas,-3.6608250522756,40.45965814329058,1671943134,13.687268973049424,bueno
10113,URB,Arturo Soria - Luis Carlos Vazquez - Ulises,-3.65556394589747,40.45484891653734,100963140,2.5398221328095922,bueno
10114,URB,Bueso Pineda - Asura - Arturo Soria,-3.6539661654564,40.45479759815748,100963139,107.11201693528905,aceptable
10115,URB,Arturo Soria - Sorzano - Manuel del Valle,-3.65435211185497,40.45333017360193,100955663,15.936296709042807,bueno
10116,URB,Arturo Soria - Julian Hernandez - Bueso Pineda,-3.6544254492612,40.45357595578532,100963138,10.371965232639816,bueno
10117,URB,Arturo Soria - Duque de Tamames - Ramirez de Arellano,-3.65237806617014,40.45080030469846,3627672990,25.531426728895855,bueno
10118,URB,Diego Ayllon - Asura - Arturo Soria,-3.65132074920856,40.45148443568547,100963135,101.02612768912665,aceptable
10120,URB,Arturo Soria - Torrecilla del Puerto - Diego Ayllon,-3.65179676092819,40.45024484550998,100963134,20.346647863976163,bueno
10129,URB,Arturo Soria - Manuel Maria Iglesias-Duque de Tamames,-3.65297941955248,40.4516120796663,100955665,15.34517822698037,bueno
